city_state_id,city,state
22252,Yabucoa,PR
22253,Yauco,PR
22254,Albion,RI
22255,Ashaway,RI
22256,Barrington,RI
22257,Block Island,RI
22258,Bradford,RI
22259,Bristol,RI
22260,Carolina,RI
22261,Central Falls,RI
22262,Charlestown,RI
22263,Chepachet,RI
22264,Clayville,RI
22265,Coventry,RI
22266,Cranston,RI
22267,Cumberland,RI
22268,East Greenwich,RI
22269,East Providence,RI
22270,Exeter,RI
22271,Fiskeville,RI
22272,Forestdale,RI
22273,Foster,RI
22274,Glendale,RI
22275,Greene,RI
22276,Greenville,RI
22277,Harmony,RI
22278,Harrisville,RI
22279,Hope,RI
22280,Hope Valley,RI
22281,Hopkinton,RI
22282,Jamestown,RI
22283,Johnston,RI
22284,Kenyon,RI
22285,Kingston,RI
22286,Lincoln,RI
22287,Little Compton,RI
22288,Manville,RI
22289,Mapleville,RI
22290,Middletown,RI
22291,Narragansett,RI
22292,Newport,RI
22293,North Kingstown,RI
22294,North Providence,RI
22295,North Scituate,RI
22296,North Smithfield,RI
22297,Oakland,RI
22298,Pascoag,RI
22299,Pawtucket,RI
22300,Portsmouth,RI
22301,Providence,RI
22302,Prudence Island,RI
22303,Riverside,RI
22304,Rockville,RI
22305,Rumford,RI
22306,Saunderstown,RI
22307,Shannock,RI
22308,Slatersville,RI
22309,Smithfield,RI
22310,Tiverton,RI
22311,Wakefield,RI
22312,Warren,RI
22313,Warwick,RI
22314,West Greenwich,RI
22315,West Kingston,RI
22316,West Warwick,RI
22317,Westerly,RI
22318,Wood River Junction,RI
22319,Woonsocket,RI
22320,Wyoming,RI
22321,Abbeville,SC
22322,Adams Run,SC
22323,Aiken,SC
22324,Alcolu,SC
22325,Allendale,SC
22326,Anderson,SC
22327,Andrews,SC
22328,Arcadia,SC
22329,Awendaw,SC
22330,Aynor,SC
22331,Bamberg,SC
22332,Barnwell,SC
22333,Batesburg,SC
22334,Bath,SC
22335,Beaufort,SC
22336,Beech Island,SC
22337,Belton,SC
22338,Bennettsville,SC
22339,Bethune,SC
22340,Bishopville,SC
22341,Blacksburg,SC
22342,Blackstock,SC
22343,Blackville,SC
22344,Blair,SC
22345,Blenheim,SC
22346,Bluffton,SC
22347,Blythewood,SC
22348,Boiling Springs,SC
22349,Bonneau,SC
22350,Bowman,SC
22351,Bradley,SC
22352,Branchville,SC
22353,Brunson,SC
22354,Buffalo,SC
22355,Cades,SC
22356,Calhoun Falls,SC
22357,Camden,SC
22358,Cameron,SC
22359,Campobello,SC
22360,Carlisle,SC
22361,Cassatt,SC
22362,Catawba,SC
22363,Cayce,SC
22364,Centenary,SC
22365,Central,SC
22366,Chapin,SC
22367,Chappells,SC
22368,Charleston,SC
22369,Charleston Afb,SC
22370,Cheraw,SC
22371,Chesnee,SC
22372,Chester,SC
22373,Chesterfield,SC
22374,Clarks Hill,SC
22375,Clemson,SC
22376,Cleveland,SC
22377,Clifton,SC
22378,Clinton,SC
22379,Clio,SC
22380,Clover,SC
22381,Columbia,SC
22382,Converse,SC
22383,Conway,SC
22384,Coosawhatchie,SC
22385,Cope,SC
22386,Cordesville,SC
22387,Cordova,SC
22388,Cottageville,SC
22389,Coward,SC
22390,Cowpens,SC
22391,Cross,SC
22392,Cross Anchor,SC
22393,Cross Hill,SC
22394,Dalzell,SC
22395,Darlington,SC
22396,Daufuskie Island,SC
22397,Denmark,SC
22398,Dillon,SC
22399,Donalds,SC
22400,Dorchester,SC
22401,Drayton,SC
22402,Due West,SC
22403,Duncan,SC
22404,Early Branch,SC
22405,Easley,SC
22406,Eastover,SC
22407,Edgefield,SC
22408,Edgemoor,SC
22409,Edisto Island,SC
22410,Effingham,SC
22411,Ehrhardt,SC
22412,Elgin,SC
22413,Elko,SC
22414,Elliott,SC
22415,Elloree,SC
22416,Enoree,SC
22417,Estill,SC
22418,Eutawville,SC
22419,Fair Play,SC
22420,Fairfax,SC
22421,Fingerville,SC
22422,Florence,SC
22423,Folly Beach,SC
22424,Fork,SC
22425,Fort Lawn,SC
22426,Fort Mill,SC
22427,Fountain Inn,SC
22428,Furman,SC
22429,Gable,SC
22430,Gadsden,SC
22431,Gaffney,SC
22432,Galivants Ferry,SC
22433,Garnett,SC
22434,Gaston,SC
22435,Georgetown,SC
22436,Gifford,SC
22437,Gilbert,SC
22438,Glendale,SC
22439,Gloverville,SC
22440,Goose Creek,SC
22441,Graniteville,SC
22442,Gray Court,SC
22443,Great Falls,SC
22444,Greeleyville,SC
22445,Green Pond,SC
22446,Green Sea,SC
22447,Greenville,SC
22448,Greenwood,SC
22449,Greer,SC
22450,Gresham,SC
22451,Hamer,SC
22452,Hampton,SC
22453,Hanahan,SC
22454,Hardeeville,SC
22455,Harleyville,SC
22456,Hartsville,SC
22457,Heath Springs,SC
22458,Hemingway,SC
22459,Hickory Grove,SC
22460,Hilton Head Island,SC
22461,Hodges,SC
22462,Holly Hill,SC
22463,Hollywood,SC
22464,Honea Path,SC
22465,Hopkins,SC
22466,Horatio,SC
22467,Huger,SC
22468,Inman,SC
22469,Irmo,SC
22470,Islandton,SC
22471,Isle Of Palms,SC
22472,Iva,SC
22473,Jackson,SC
22474,Jacksonboro,SC
22475,Jamestown,SC
22476,Jefferson,SC
22477,Jenkinsville,SC
22478,Joanna,SC
22479,Johns Island,SC
22480,Johnsonville,SC
22481,Johnston,SC
22482,Jonesville,SC
22483,Kershaw,SC
22484,Kinards,SC
22485,Kingstree,SC
22486,Ladson,SC
22487,Lake City,SC
22488,Lake View,SC
22489,Lamar,SC
22490,Lancaster,SC
22491,Lando,SC
22492,Landrum,SC
22493,Lane,SC
22494,Langley,SC
22495,Latta,SC
22496,Laurens,SC
22497,Leesville,SC
22498,Lexington,SC
22499,Liberty,SC
22500,Liberty Hill,SC
22501,Little Mountain,SC
22502,Little River,SC
22503,Little Rock,SC
22504,Lockhart,SC
22505,Lodge,SC
22506,Long Creek,SC
22507,Longs,SC
22508,Loris,SC
22509,Lowndesville,SC
22510,Lugoff,SC
22511,Luray,SC
22512,Lydia,SC
22513,Lyman,SC
22514,Lynchburg,SC
22515,Manning,SC
22516,Marietta,SC
22517,Marion,SC
22518,Martin,SC
22519,Mauldin,SC
22520,Mayesville,SC
22521,Mayo,SC
22522,Mc Clellanville,SC
22523,McBee,SC
22524,McClellanville,SC
22525,McColl,SC
22526,McConnells,SC
22527,McCormick,SC
22528,Modoc,SC
22529,Moncks Corner,SC
22530,Monetta,SC
22531,Moore,SC
22532,Mount Carmel,SC
22533,Mount Croghan,SC
22534,Mount Pleasant,SC
22535,Mountain Rest,SC
22536,Mountville,SC
22537,Mullins,SC
22538,Murrells Inlet,SC
22539,Myrtle Beach,SC
22540,Neeses,SC
22541,Nesmith,SC
22542,New Ellenton,SC
22543,New Zion,SC
22544,Newberry,SC
22545,Newry,SC
22546,Nichols,SC
22547,Ninety Six,SC
22548,Norris,SC
22549,North,SC
22550,North Augusta,SC
22551,North Charleston,SC
22552,North Myrtle Beach,SC
22553,Norway,SC
22554,Okatie,SC
22555,Olanta,SC
22556,Olar,SC
22557,Orangeburg,SC
22558,Pacolet,SC
22559,Pacolet Mills,SC
22560,Pageland,SC
22561,Pamplico,SC
22562,Parksville,SC
22563,Parris Island,SC
22564,Patrick,SC
22565,Pauline,SC
22566,Pawleys Island,SC
22567,Peak,SC
22568,Pelion,SC
22569,Pelzer,SC
22570,Pendleton,SC
22571,Pickens,SC
22572,Piedmont,SC
22573,Pineland,SC
22574,Pineville,SC
22575,Pinewood,SC
22576,Pinopolis,SC
22577,Plum Branch,SC
22578,Pomaria,SC
22579,Port Royal,SC
22580,Prosperity,SC
22581,Rains,SC
22582,Ravenel,SC
22583,Reevesville,SC
22584,Reidville,SC
22585,Rembert,SC
22586,Richburg,SC
22587,Ridge Spring,SC
22588,Ridgeland,SC
22589,Ridgeville,SC
22590,Ridgeway,SC
22591,Rock Hill,SC
22592,Roebuck,SC
22593,Round O,SC
22594,Rowesville,SC
22595,Ruby,SC
22596,Ruffin,SC
22597,Saint George,SC
22598,Saint Helena Island,SC
22599,Saint Matthews,SC
22600,Saint Stephen,SC
22601,Salem,SC
22602,Salley,SC
22603,Salters,SC
22604,Saluda,SC
22605,Santee,SC
22606,Scotia,SC
22607,Scranton,SC
22608,Seabrook,SC
22609,Sellers,SC
22610,Seneca,SC
22611,Sharon,SC
22612,Shaw Afb,SC
22613,Sheldon,SC
22614,Silverstreet,SC
22615,Simpsonville,SC
22616,Six Mile,SC
22617,Slater,SC
22618,Smoaks,SC
22619,Smyrna,SC
22620,Society Hill,SC
22621,Spartanburg,SC
22622,Springfield,SC
22623,Starr,SC
22624,Startex,SC
22625,Sullivans Island,SC
22626,Summerton,SC
22627,Summerville,SC
22628,Sumter,SC
22629,Sunset,SC
22630,Surfside Beach,SC
22631,Swansea,SC
22632,Tamassee,SC
22633,Tatum,SC
22634,Taylors,SC
22635,Tillman,SC
22636,Timmonsville,SC
22637,Townville,SC
22638,Travelers Rest,SC
22639,Trenton,SC
22640,Troy,SC
22641,Turbeville,SC
22642,Ulmer,SC
22643,Una,SC
22644,Union,SC
22645,Vance,SC
22646,Varnville,SC
22647,Wadmalaw Island,SC
22648,Wagener,SC
22649,Walhalla,SC
22650,Wallace,SC
22651,Walterboro,SC
22652,Ward,SC
22653,Ware Shoals,SC
22654,Warrenville,SC
22655,Waterloo,SC
22656,Wedgefield,SC
22657,Wellford,SC
22658,West Columbia,SC
22659,West Union,SC
22660,Westminster,SC
22661,Westville,SC
22662,White Rock,SC
22663,Whitmire,SC
22664,Williams,SC
22665,Williamston,SC
22666,Williston,SC
22667,Windsor,SC
22668,Winnsboro,SC
22669,Woodruff,SC
22670,Yemassee,SC
22671,York,SC
22672,Aberdeen,SD
22673,Agar,SD
22674,Akaska,SD
22675,Alcester,SD
22676,Alexandria,SD
22677,Allen,SD
22678,Alpena,SD
22679,Amherst,SD
22680,Andover,SD
22681,Arlington,SD
22682,Armour,SD
22683,Artesian,SD
22684,Ashton,SD
22685,Astoria,SD
22686,Aurora,SD
22687,Avon,SD
22688,Badger,SD
22689,Baltic,SD
22690,Barnard,SD
22691,Batesland,SD
22692,Bath,SD
22693,Belle Fourche,SD
22694,Belvidere,SD
22695,Beresford,SD
22696,Big Stone City,SD
22697,Bison,SD
22698,Black Hawk,SD
22699,Blunt,SD
22700,Bonesteel,SD
22701,Bowdle,SD
22702,Box Elder,SD
22703,Bradley,SD
22704,Brandon,SD
22705,Brandt,SD
22706,Brentford,SD
22707,Bridgewater,SD
22708,Bristol,SD
22709,Britton,SD
22710,Brookings,SD
22711,Bruce,SD
22712,Bryant,SD
22713,Buffalo,SD
22714,Buffalo Gap,SD
22715,Bullhead,SD
22716,Burbank,SD
22717,Burke,SD
22718,Camp Crook,SD
22719,Canistota,SD
22720,Canova,SD
22721,Canton,SD
22722,Caputa,SD
22723,Carpenter,SD
22724,Carthage,SD
22725,Castlewood,SD
22726,Cavour,SD
22727,Centerville,SD
22728,Chamberlain,SD
22729,Chancellor,SD
22730,Cherry Creek,SD
22731,Chester,SD
22732,Claire City,SD
22733,Claremont,SD
22734,Clark,SD
22735,Clear Lake,SD
22736,Colman,SD
22737,Colome,SD
22738,Colton,SD
22739,Columbia,SD
22740,Conde,SD
22741,Corona,SD
22742,Corsica,SD
22743,Cresbard,SD
22744,Crooks,SD
22745,Custer,SD
22746,Dallas,SD
22747,Dante,SD
22748,Davis,SD
22749,De Smet,SD
22750,Deadwood,SD
22751,Dell Rapids,SD
22752,Delmont,SD
22753,Dimock,SD
22754,Doland,SD
22755,Draper,SD
22756,Dupree,SD
22757,Eagle Butte,SD
22758,Eden,SD
22759,Edgemont,SD
22760,Egan,SD
22761,Elk Point,SD
22762,Elkton,SD
22763,Ellsworth Afb,SD
22764,Emery,SD
22765,Enning,SD
22766,Erwin,SD
22767,Estelline,SD
22768,Ethan,SD
22769,Eureka,SD
22770,Fairburn,SD
22771,Fairfax,SD
22772,Fairview,SD
22773,Faith,SD
22774,Faulkton,SD
22775,Fedora,SD
22776,Ferney,SD
22777,Flandreau,SD
22778,Florence,SD
22779,Fort Meade,SD
22780,Fort Pierre,SD
22781,Fort Thompson,SD
22782,Frankfort,SD
22783,Frederick,SD
22784,Freeman,SD
22785,Fulton,SD
22786,Gann Valley,SD
22787,Garden City,SD
22788,Garretson,SD
22789,Gary,SD
22790,Gayville,SD
22791,Geddes,SD
22792,Gettysburg,SD
22793,Glencross,SD
22794,Glenham,SD
22795,Goodwin,SD
22796,Gregory,SD
22797,Grenville,SD
22798,Groton,SD
22799,Hamill,SD
22800,Harrisburg,SD
22801,Harrison,SD
22802,Harrold,SD
22803,Hartford,SD
22804,Hayes,SD
22805,Hayti,SD
22806,Hazel,SD
22807,Hecla,SD
22808,Henry,SD
22809,Hermosa,SD
22810,Herreid,SD
22811,Herrick,SD
22812,Highmore,SD
22813,Hill City,SD
22814,Hitchcock,SD
22815,Holabird,SD
22816,Hosmer,SD
22817,Hot Springs,SD
22818,Houghton,SD
22819,Hoven,SD
22820,Howard,SD
22821,Howes,SD
22822,Hudson,SD
22823,Humboldt,SD
22824,Hurley,SD
22825,Huron,SD
22826,Ideal,SD
22827,Interior,SD
22828,Ipswich,SD
22829,Irene,SD
22830,Iroquois,SD
22831,Isabel,SD
22832,Java,SD
22833,Jefferson,SD
22834,Kadoka,SD
22835,Kaylor,SD
22836,Keldron,SD
22837,Kennebec,SD
22838,Keystone,SD
22839,Kimball,SD
22840,Kranzburg,SD
22841,Kyle,SD
22842,Labolt,SD
22843,Lake Andes,SD
22844,Lake City,SD
22845,Lake Norden,SD
22846,Lake Preston,SD
22847,Lane,SD
22848,Langford,SD
22849,Lantry,SD
22850,Lead,SD
22851,Lebanon,SD
22852,Lemmon,SD
22853,Lennox,SD
22854,Leola,SD
22855,Lesterville,SD
22856,Letcher,SD
22857,Little Eagle,SD
22858,Lodgepole,SD
22859,Long Lake,SD
22860,Long Valley,SD
22861,Lower Brule,SD
22862,Ludlow,SD
22863,Lyons,SD
22864,Madison,SD
22865,Manderson,SD
22866,Mansfield,SD
22867,Marion,SD
22868,Martin,SD
22869,Marty,SD
22870,Marvin,SD
22871,McIntosh,SD
22872,McLaughlin,SD
22873,Meadow,SD
22874,Mellette,SD
22875,Menno,SD
22876,Midland,SD
22877,Milbank,SD
22878,Milesville,SD
22879,Miller,SD
22880,Mission,SD
22881,Mission Hill,SD
22882,Mitchell,SD
22883,Mobridge,SD
22884,Monroe,SD
22885,Montrose,SD
22886,Morristown,SD
22887,Mound City,SD
22888,Mount Vernon,SD
22889,Mud Butte,SD
22890,Murdo,SD
22891,Nemo,SD
22892,New Effington,SD
22893,New Holland,SD
22894,New Underwood,SD
22895,Newell,SD
22896,Nisland,SD
22897,Norris,SD
22898,North Sioux City,SD
22899,Northville,SD
22900,Nunda,SD
22901,Oacoma,SD
22902,Oelrichs,SD
22903,Oglala,SD
22904,Okaton,SD
22905,Okreek,SD
22906,Oldham,SD
22907,Olivet,SD
22908,Onaka,SD
22909,Onida,SD
22910,Oral,SD
22911,Orient,SD
22912,Ortley,SD
22913,Owanka,SD
22914,Parker,SD
22915,Parkston,SD
22916,Parmelee,SD
22917,Peever,SD
22918,Philip,SD
22919,Pickstown,SD
22920,Piedmont,SD
22921,Pierpont,SD
22922,Pierre,SD
22923,Pine Ridge,SD
22924,Plankinton,SD
22925,Platte,SD
22926,Pollock,SD
22927,Porcupine,SD
22928,Prairie City,SD
22929,Presho,SD
22930,Pringle,SD
22931,Pukwana,SD
22932,Quinn,SD
22933,Ralph,SD
22934,Ramona,SD
22935,Rapid City,SD
22936,Raymond,SD
22937,Redfield,SD
22938,Redig,SD
22939,Ree Heights,SD
22940,Reliance,SD
22941,Renner,SD
22942,Reva,SD
22943,Revillo,SD
22944,Ridgeview,SD
22945,Rockham,SD
22946,Roscoe,SD
22947,Rosebud,SD
22948,Rosholt,SD
22949,Roslyn,SD
22950,Rutland,SD
22951,Saint Charles,SD
22952,Saint Francis,SD
22953,Saint Lawrence,SD
22954,Saint Onge,SD
22955,Salem,SD
22956,Scenic,SD
22957,Scotland,SD
22958,Selby,SD
22959,Seneca,SD
22960,Sinai,SD
22961,Sioux Falls,SD
22962,Sisseton,SD
22963,Smithwick,SD
22964,South Shore,SD
22965,Spearfish,SD
22966,Spencer,SD
22967,Springfield,SD
22968,Stephan,SD
22969,Stickney,SD
22970,Stockholm,SD
22971,Strandburg,SD
22972,Stratford,SD
22973,Sturgis,SD
22974,Summit,SD
22975,Tabor,SD
22976,Tea,SD
22977,Timber Lake,SD
22978,Tolstoy,SD
22979,Toronto,SD
22980,Trail City,SD
22981,Trent,SD
22982,Tripp,SD
22983,Tulare,SD
22984,Turton,SD
22985,Tuthill,SD
22986,Twin Brooks,SD
22987,Tyndall,SD
22988,Union Center,SD
22989,Utica,SD
22990,Vale,SD
22991,Valley Springs,SD
22992,Veblen,SD
22993,Vermillion,SD
22994,Viborg,SD
22995,Vienna,SD
22996,Virgil,SD
22997,Vivian,SD
22998,Volga,SD
22999,Volin,SD
23000,Wagner,SD
23001,Wakonda,SD
23002,Wakpala,SD
23003,Walker,SD
23004,Wall,SD
23005,Wallace,SD
23006,Wanblee,SD
23007,Warner,SD
23008,Wasta,SD
23009,Watauga,SD
23010,Watertown,SD
23011,Waubay,SD
23012,Webster,SD
23013,Wentworth,SD
23014,Wessington,SD
23015,Wessington Springs,SD
23016,Westport,SD
23017,White,SD
23018,White Lake,SD
23019,White Owl,SD
23020,White River,SD
23021,Whitehorse,SD
23022,Whitewood,SD
23023,Willow Lake,SD
23024,Wilmot,SD
23025,Winfred,SD
23026,Winner,SD
23027,Witten,SD
23028,Wolsey,SD
23029,Wood,SD
23030,Woonsocket,SD
23031,Worthing,SD
23032,Wounded Knee,SD
23033,Yale,SD
23034,Yankton,SD
23035,Adams,TN
23036,Adamsville,TN
23037,Afton,TN
23038,Alamo,TN
23039,Alcoa,TN
23040,Alexandria,TN
23041,Allardt,TN
23042,Allons,TN
23043,Allred,TN
23044,Alpine,TN
23045,Altamont,TN
23046,Andersonville,TN
23047,Antioch,TN
23048,Apison,TN
23049,Ardmore,TN
23050,Arlington,TN
23051,Arrington,TN
23052,Ashland City,TN
23053,Athens,TN
23054,Atoka,TN
23055,Atwood,TN
23056,Auburntown,TN
23057,Bath Springs,TN
23058,Baxter,TN
23059,Bean Station,TN
23060,Beech Bluff,TN
23061,Beechgrove,TN
23062,Beersheba Springs,TN
23063,Belfast,TN
23064,Bell Buckle,TN
23065,Bells,TN
23066,Belvidere,TN
23067,Benton,TN
23068,Bethel Springs,TN
23069,Bethpage,TN
23070,Big Rock,TN
23071,Big Sandy,TN
23072,Birchwood,TN
23073,Blaine,TN
23074,Bloomington Springs,TN
23075,Blountville,TN
23076,Bluff City,TN
23077,Bogota,TN
23078,Bolivar,TN
23079,Bon Aqua,TN
23080,Bradford,TN
23081,Bradyville,TN
23082,Brentwood,TN
23083,Briceville,TN
23084,Brighton,TN
23085,Bristol,TN
23086,Brownsville,TN
23087,Bruceton,TN
23088,Brush Creek,TN
23089,Buchanan,TN
23090,Buena Vista,TN
23091,Buffalo Valley,TN
23092,Bulls Gap,TN
23093,Bumpus Mills,TN
23094,Burlison,TN
23095,Burns,TN
23096,Butler,TN
23097,Bybee,TN
23098,Byrdstown,TN
23099,Calhoun,TN
23100,Camden,TN
23101,Campaign,TN
23102,Carthage,TN
23103,Caryville,TN
23104,Castalian Springs,TN
23105,Cedar Grove,TN
23106,Cedar Hill,TN
23107,Celina,TN
23108,Centerville,TN
23109,Chapel Hill,TN
23110,Chapmansboro,TN
23111,Charleston,TN
23112,Charlotte,TN
23113,Chattanooga,TN
23114,Chestnut Mound,TN
23115,Christiana,TN
23116,Chuckey,TN
23117,Church Hill,TN
23118,Clairfield,TN
23119,Clarkrange,TN
23120,Clarksville,TN
23121,Cleveland,TN
23122,Clifton,TN
23123,Clinton,TN
23124,Coalfield,TN
23125,Coalmont,TN
23126,College Grove,TN
23127,Collegedale,TN
23128,Collierville,TN
23129,Collinwood,TN
23130,Columbia,TN
23131,Conasauga,TN
23132,Cookeville,TN
23133,Copperhill,TN
23134,Cordova,TN
23135,Cornersville,TN
23136,Corryton,TN
23137,Cosby,TN
23138,Cottage Grove,TN
23139,Cottontown,TN
23140,Counce,TN
23141,Covington,TN
23142,Cowan,TN
23143,Crab Orchard,TN
23144,Crawford,TN
23145,Crockett Mills,TN
23146,Cross Plains,TN
23147,Crossville,TN
23148,Crump,TN
23149,Culleoka,TN
23150,Cumberland City,TN
23151,Cumberland Furnace,TN
23152,Cumberland Gap,TN
23153,Cunningham,TN
23154,Cypress Inn,TN
23155,Dandridge,TN
23156,Darden,TN
23157,Dayton,TN
23158,Decatur,TN
23159,Decaturville,TN
23160,Decherd,TN
23161,Deer Lodge,TN
23162,Del Rio,TN
23163,Delano,TN
23164,Dellrose,TN
23165,Denmark,TN
23166,Dickson,TN
23167,Dixon Springs,TN
23168,Dover,TN
23169,Dowelltown,TN
23170,Doyle,TN
23171,Dresden,TN
23172,Drummonds,TN
23173,Duck River,TN
23174,Ducktown,TN
23175,Duff,TN
23176,Dukedom,TN
23177,Dunlap,TN
23178,Dyer,TN
23179,Dyersburg,TN
23180,Eads,TN
23181,Eagan,TN
23182,Eagleville,TN
23183,Eidson,TN
23184,Elgin,TN
23185,Elizabethton,TN
23186,Elkton,TN
23187,Ellendale,TN
23188,Elmwood,TN
23189,Elora,TN
23190,Englewood,TN
23191,Enville,TN
23192,Erin,TN
23193,Erwin,TN
23194,Estill Springs,TN
23195,Ethridge,TN
23196,Etowah,TN
23197,Eva,TN
23198,Evensville,TN
23199,Fairview,TN
23200,Fall Branch,TN
23201,Farner,TN
23202,Farragut,TN
23203,Fayetteville,TN
23204,Finger,TN
23205,Finley,TN
23206,Five Points,TN
23207,Flag Pond,TN
23208,Flintville,TN
23209,Frankewing,TN
23210,Franklin,TN
23211,Friendship,TN
23212,Friendsville,TN
23213,Gadsden,TN
23214,Gainesboro,TN
23215,Gallatin,TN
23216,Gallaway,TN
23217,Gates,TN
23218,Gatlinburg,TN
23219,Georgetown,TN
23220,Germantown,TN
23221,Gibson,TN
23222,Gleason,TN
23223,Goodlettsville,TN
23224,Goodspring,TN
23225,Gordonsville,TN
23226,Grand Junction,TN
23227,Grandview,TN
23228,Granville,TN
23229,Graysville,TN
23230,Greenback,TN
23231,Greenbrier,TN
23232,Greeneville,TN
23233,Greenfield,TN
23234,Grimsley,TN
23235,Gruetli Laager,TN
23236,Guild,TN
23237,Guys,TN
23238,Halls,TN
23239,Hampshire,TN
23240,Hampton,TN
23241,Harriman,TN
23242,Harrison,TN
23243,Harrogate,TN
23244,Hartford,TN
23245,Hartsville,TN
23246,Heiskell,TN
23247,Helenwood,TN
23248,Henderson,TN
23249,Hendersonville,TN
23250,Henning,TN
23251,Henry,TN
23252,Hermitage,TN
23253,Hickman,TN
23254,Hickory Valley,TN
23255,Hilham,TN
23256,Hillsboro,TN
23257,Hixson,TN
23258,Hohenwald,TN
23259,Holladay,TN
23260,Hollow Rock,TN
23261,Hornbeak,TN
23262,Hornsby,TN
23263,Humboldt,TN
23264,Huntingdon,TN
23265,Huntland,TN
23266,Huntsville,TN
23267,Huron,TN
23268,Hurricane Mills,TN
23269,Indian Mound,TN
23270,Iron City,TN
23271,Jacks Creek,TN
23272,Jacksboro,TN
23273,Jackson,TN
23274,Jamestown,TN
23275,Jasper,TN
23276,Jefferson City,TN
23277,Jellico,TN
23278,Joelton,TN
23279,Johnson City,TN
23280,Jonesborough,TN
23281,Kelso,TN
23282,Kenton,TN
23283,Kingsport,TN
23284,Kingston,TN
23285,Kingston Springs,TN
23286,Knoxville,TN
23287,Kodak,TN
23288,Kyles Ford,TN
23289,La Follette,TN
23290,La Grange,TN
23291,La Vergne,TN
23292,Lafayette,TN
23293,Lancaster,TN
23294,Lancing,TN
23295,Lascassas,TN
23296,Laurel Bloomery,TN
23297,Lavinia,TN
23298,Lawrenceburg,TN
23299,Lebanon,TN
23300,Lenoir City,TN
23301,Lenox,TN
23302,Leoma,TN
23303,Lewisburg,TN
23304,Lexington,TN
23305,Liberty,TN
23306,Limestone,TN
23307,Linden,TN
23308,Livingston,TN
23309,Lobelville,TN
23310,Lookout Mountain,TN
23311,Loretto,TN
23312,Loudon,TN
23313,Louisville,TN
23314,Lupton City,TN
23315,Luray,TN
23316,Luttrell,TN
23317,Lutts,TN
23318,Lyles,TN
23319,Lynchburg,TN
23320,Lynnville,TN
23321,Madison,TN
23322,Madisonville,TN
23323,Manchester,TN
23324,Mansfield,TN
23325,Martin,TN
23326,Maryville,TN
23327,Mascot,TN
23328,Mason,TN
23329,Maury City,TN
23330,Maynardville,TN
23331,McDonald,TN
23332,McEwen,TN
23333,McKenzie,TN
23334,McLemoresville,TN
23335,Mcminnville,TN
23336,Medina,TN
23337,Medon,TN
23338,Memphis,TN
23339,Mercer,TN
23340,Michie,TN
23341,Middleton,TN
23342,Midway,TN
23343,Milan,TN
23344,Milledgeville,TN
23345,Milligan,TN
23346,Millington,TN
23347,Milton,TN
23348,Minor Hill,TN
23349,Mohawk,TN
23350,Monroe,TN
23351,Monteagle,TN
23352,Monterey,TN
23353,Mooresburg,TN
23354,Morris Chapel,TN
23355,Morrison,TN
23356,Morristown,TN
23357,Moscow,TN
23358,Mosheim,TN
23359,Moss,TN
23360,Mount Carmel,TN
23361,Mount Juliet,TN
23362,Mount Pleasant,TN
23363,Mountain City,TN
23364,Mulberry,TN
23365,Munford,TN
23366,Murfreesboro,TN
23367,Nashville,TN
23368,New Johnsonville,TN
23369,New Market,TN
23370,New Tazewell,TN
23371,Newbern,TN
23372,Newcomb,TN
23373,Newport,TN
23374,Niota,TN
23375,Nolensville,TN
23376,Normandy,TN
23377,Norris,TN
23378,Nunnelly,TN
23379,Oak Ridge,TN
23380,Oakdale,TN
23381,Oakfield,TN
23382,Oakland,TN
23383,Obion,TN
23384,Ocoee,TN
23385,Old Fort,TN
23386,Old Hickory,TN
23387,Olivehill,TN
23388,Oliver Springs,TN
23389,Oneida,TN
23390,Only,TN
23391,Ooltewah,TN
23392,Orlinda,TN
23393,Pall Mall,TN
23394,Palmer,TN
23395,Palmersville,TN
23396,Palmyra,TN
23397,Paris,TN
23398,Parrottsville,TN
23399,Parsons,TN
23400,Pegram,TN
23401,Pelham,TN
23402,Petersburg,TN
23403,Petros,TN
23404,Philadelphia,TN
23405,Pickwick Dam,TN
23406,Pigeon Forge,TN
23407,Pikeville,TN
23408,Piney Flats,TN
23409,Pinson,TN
23410,Pioneer,TN
23411,Pleasant Hill,TN
23412,Pleasant Shade,TN
23413,Pleasant View,TN
23414,Pocahontas,TN
23415,Portland,TN
23416,Powder Springs,TN
23417,Powell,TN
23418,Primm Springs,TN
23419,Prospect,TN
23420,Pruden,TN
23421,Pulaski,TN
23422,Puryear,TN
23423,Quebeck,TN
23424,Ramer,TN
23425,Readyville,TN
23426,Reagan,TN
23427,Red Boiling Springs,TN
23428,Reliance,TN
23429,Riceville,TN
23430,Rickman,TN
23431,Riddleton,TN
23432,Ridgely,TN
23433,Ripley,TN
23434,Rives,TN
23435,Roan Mountain,TN
23436,Robbins,TN
23437,Rock Island,TN
23438,Rockford,TN
23439,Rockvale,TN
23440,Rockwood,TN
23441,Rocky Top,TN
23442,Rogersville,TN
23443,Rossville,TN
23444,Rugby,TN
23445,Russellville,TN
23446,Rutherford,TN
23447,Rutledge,TN
23448,Saint Joseph,TN
23449,Sale Creek,TN
23450,Saltillo,TN
23451,Samburg,TN
23452,Santa Fe,TN
23453,Sardis,TN
23454,Saulsbury,TN
23455,Savannah,TN
23456,Scotts Hill,TN
23457,Selmer,TN
23458,Sequatchie,TN
